id,major_category,major_code,mid_category,sub_category,sub_category_en,isco_code,onet_code,region,country_or_region,iso_code,type,employer_type,typical_education,typical_entry_age,locality,learning_cost,education_req,growth_coeff,career_lifespan,opportunity,market_size,supply_demand,developed_scarcity,value_added,cost_performance,stability,safety,occupational_disease,overtime,burnout,skill_versatility,career_switch,reputation_variance,ai_resistance,social_status,remote_friendly,autonomy,family_friendly,fulfillment,entrepreneurship,gender_equality,age_flexibility,social_interaction,physical_demand,license_barrier,cycle_sensitivity,side_job_compat,intl_mobility,industry_monopoly,trend_2000_2026,trend_5yr,demand_direction,ai_timeline,composite_index,summary_zh,summary_en,data_source,generated_date,data_snapshot_date,source_period,median_salary_rmb
ART-1711-CN-general,文化、艺术与传媒,ART,传统表演艺术,二人转演员,Er Ren Zhuan Performer,2655,,东亚,中国,CN,country,general,专科/师承,12-20,country_specific,7.2,4.7,3.8,6.2,3.8,2.6,4.3,4.5,3.4,3.2,4.2,6.8,5.5,4.4,3.8,4.1,3.6,2.6,9.4,5.6,1.5,5.3,3.4,8.1,3.3,5.0,4.5,6.9,6.2,2.4,3.7,4.6,3.9,5.2,-1,-2,↓,2035+,4.8,中国二人转演员：薪资水平偏低，AI替代抗性强，职业成就感高,"China Er Ren Zhuan Performer: relatively low pay, strong AI resistance, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,78000
ART-1705-CN-general,文化、艺术与传媒,ART,传统表演艺术,印度古典舞者,Indian Classical Dancer,2653,27-2031.00,东亚,中国,CN,country,general,专科/师承,12-20,regional,7.1,4.4,3.7,6.2,3.7,3.9,3.9,4.3,3.9,3.2,3.8,6.7,5.5,4.5,3.7,4.2,3.8,2.6,9.1,6.2,2.1,5.3,3.0,8.3,3.1,5.0,4.2,6.8,6.4,2.7,3.5,4.3,3.6,4.9,-1,-2,↓,2035+,4.8,中国印度古典舞者：薪资水平偏低，供过于求，AI替代抗性强,"China Indian Classical Dancer: relatively low pay, oversupply of talent, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,99000
AGR-0203-CN-general,农业、资源与环境,AGR,畜牧,乳业技术员,Dairy Technician,6121,45-2093.00,东亚,中国,CN,country,general,无要求/中学,16-35,global,3.6,2.8,3.9,7.3,5.5,8.0,5.4,5.9,4.2,4.5,5.2,5.4,4.3,2.1,3.6,3.5,3.3,1.4,4.0,3.7,0.6,7.2,3.5,5.3,6.2,4.1,6.6,3.9,6.5,1.3,7.0,2.8,2.4,3.5,0,1,→,2026-2030,4.79,中国乳业技术员：薪资水平偏低，AI替代风险较高,"China Dairy Technician: relatively low pay, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,77000
SVC-0909-CN-general,服务业与消费,SVC,清洁与维护,停车管理员,Parking Lot Attendant,5419,53-6021.00,东亚,中国,CN,country,general,无要求,18-45,global,2.3,1.8,3.6,6.9,5.9,6.8,5.6,5.5,2.5,3.8,4.7,5.9,4.8,3.7,4.3,3.7,4.9,1.1,5.1,2.2,0.6,3.1,3.3,3.8,4.1,5.2,6.3,4.3,7.6,0.7,4.1,5.3,2.5,3.3,-1,-1,→,2028-2033,4.79,中国停车管理员：薪资水平偏低,China Parking Lot Attendant: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,45000
TRA-0409-CN-general,交通运输与物流,TRA,公路,拖车司机/重型运输司机,Tow Truck / Heavy Hauler Driver,8332,53-3032.00,东亚,中国,CN,country,general,驾照/高中,20-35,global,2.5,1.9,3.7,6.7,6.8,9.4,5.4,6.1,4.2,5.2,5.2,4.7,4.0,2.4,3.9,3.4,3.3,1.4,4.1,3.9,0.3,5.6,2.9,4.2,5.3,3.1,6.3,3.9,7.4,4.7,6.2,5.3,3.0,3.2,0,-1,→,2026-2030,4.79,中国拖车司机/重型运输司机：薪资水平偏低,China Tow Truck / Heavy Hauler Driver: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,104000
ART-1112-CN-general,文化、艺术与传媒,ART,体育竞技,职业田径运动员,Professional Track & Field Athlete,3421,27-2021.00,东亚,中国,CN,country,general,高中/体校,14-22,global,5.8,4.4,5.6,3.2,5.4,6.3,5.4,5.1,5.9,4.0,2.8,5.4,4.2,2.1,4.7,4.0,3.5,4.0,9.0,6.8,1.0,4.8,1.3,8.8,3.7,4.5,2.1,7.3,9.2,2.4,5.0,2.6,6.9,6.3,3,1,→,2035+,4.79,中国职业田径运动员：AI替代抗性强，收入/口碑分化大，就业波动大,"China Professional Track & Field Athlete: strong AI resistance, high income/reputation variance, volatile employment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,209000
AGR-0507-CN-general,农业、资源与环境,AGR,石油天然气,天然气处理技师,Natural Gas Processing Technician,3117,51-8093.00,东亚,中国,CN,country,general,大专/技校,20-30,global,4.5,4.0,3.9,6.3,5.7,5.8,6.4,7.4,6.2,6.9,5.2,3.4,2.9,1.9,4.0,4.8,4.5,1.9,5.3,6.1,0.8,4.4,2.0,5.0,4.2,3.1,4.8,5.6,6.3,5.2,8.7,1.6,6.3,7.2,-1,0,→,2028-2033,4.78,中国天然气处理技师：安全风险高，受经济周期影响大,"China Natural Gas Processing Technician: high safety risk, highly cyclical",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,173000
SVC-1001-CN-general,服务业与消费,SVC,安保,保安,Security Guard,5414,33-9032.00,东亚,中国,CN,country,general,高中/证书,20-35,global,2.9,2.8,4.8,6.2,5.9,5.9,5.3,5.3,2.9,4.0,5.5,4.7,5.7,2.8,5.1,4.4,4.5,1.4,6.4,3.5,1.0,3.7,2.5,4.5,4.1,3.3,4.8,4.9,6.1,3.2,4.3,4.6,3.0,4.7,1,1,→,2032-2038,4.78,中国保安：薪资水平偏低,China Security Guard: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,50000
ART-1709-CN-general,文化、艺术与传媒,ART,传统表演艺术,评书/说书人,Storyteller (Pingshu),2655,27-2011.00,东亚,中国,CN,country,general,专科/师承,12-20,regional,6.8,4.9,3.3,6.3,3.6,3.3,4.2,4.2,3.7,3.3,4.1,6.8,5.8,4.4,4.0,4.0,3.3,2.7,9.0,5.5,1.6,5.3,3.3,7.9,3.3,5.0,4.1,8.6,6.1,2.2,3.3,4.1,3.4,5.3,-1,-2,↓,2035+,4.77,中国评书/说书人：薪资水平偏低，AI替代抗性强，近年需求下降,"China Storyteller (Pingshu): relatively low pay, strong AI resistance, declining demand",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,92000
TRA-0410-CN-general,交通运输与物流,TRA,公路,搬家工人,Moving Company Worker / Mover,9333,53-7062.00,东亚,中国,CN,country,general,无要求,18-35,global,1.6,1.2,3.6,5.6,7.1,8.8,4.8,6.0,3.2,5.0,4.7,4.7,3.9,2.0,3.6,3.2,3.0,1.3,5.4,3.2,0.6,5.6,2.8,4.0,4.9,3.0,6.5,3.9,8.8,1.0,5.9,5.6,2.8,3.3,0,-1,→,2028-2033,4.77,中国搬家工人：薪资水平偏低，体力要求高,"China Moving Company Worker / Mover: relatively low pay, high physical demand",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,72000
AGR-0302-CN-general,农业、资源与环境,AGR,渔业,淡水渔业养殖者,Freshwater Fish Farmer,6221,45-3031.00,东亚,中国,CN,country,general,无要求,16-30,global,3.2,2.0,3.8,6.7,5.7,8.0,5.4,6.0,3.8,4.6,4.5,4.9,4.0,2.0,3.6,3.6,2.7,1.7,5.3,4.0,0.7,6.7,3.7,5.7,6.8,3.0,5.2,4.9,7.3,3.2,7.3,3.3,2.9,3.2,0,0,→,2028-2033,4.77,中国淡水渔业养殖者：薪资水平偏低,China Freshwater Fish Farmer: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,63000
ART-1712-CN-general,文化、艺术与传媒,ART,传统表演艺术,落语家,Rakugo Performer,2655,,东亚,中国,CN,country,general,专科/师承,12-20,country_specific,6.9,4.6,3.3,6.2,3.7,2.4,4.2,4.3,3.9,3.4,4.1,6.7,5.7,4.0,3.6,3.9,3.7,2.8,8.8,6.4,1.8,5.1,3.4,8.4,2.8,5.3,4.6,6.8,5.9,2.6,3.5,4.5,3.4,4.8,-1,-2,↓,2035+,4.76,中国落语家：薪资水平偏低，AI替代抗性强，职业成就感高,"China Rakugo Performer: relatively low pay, strong AI resistance, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,99000
AGR-0101-CN-general,农业、资源与环境,AGR,种植,粮食作物种植者,Grain Farmer,6111,45-2091.00,东亚,中国,CN,country,general,无要求/中学,16-35,global,2.8,1.8,3.7,7.6,5.8,9.3,4.2,5.2,3.3,4.6,5.1,5.3,4.2,2.7,4.2,3.8,3.4,1.8,3.6,3.7,0.5,6.9,4.0,5.7,6.4,4.6,6.9,3.9,7.8,1.2,7.8,2.6,2.3,3.3,0,0,→,2026-2030,4.76,中国粮食作物种植者：薪资水平偏低，AI替代风险较高，受经济周期影响大,"China Grain Farmer: relatively low pay, high AI displacement risk, highly cyclical",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,56000
ART-1703-CN-general,文化、艺术与传媒,ART,传统表演艺术,黑人灵歌/福音歌手,Gospel Singer,2652,27-2042.00,东亚,中国,CN,country,general,专科/师承,12-20,global,7.0,4.9,3.5,5.9,3.7,4.8,3.9,4.4,4.0,3.6,3.8,6.8,5.8,4.0,3.5,4.2,3.4,2.8,9.3,5.7,1.7,5.1,2.9,8.0,2.8,5.1,4.3,7.1,5.9,2.6,3.6,4.5,3.6,4.8,-1,-2,↓,2035+,4.76,中国黑人灵歌/福音歌手：薪资水平偏低，供过于求，AI替代抗性强,"China Gospel Singer: relatively low pay, oversupply of talent, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,100000
TRA-0402-CN-general,交通运输与物流,TRA,公路,公交车司机,Bus Driver,8331,53-3052.00,东亚,中国,CN,country,general,驾照/高中,20-35,global,2.5,2.3,3.7,6.5,6.7,9.2,5.2,6.4,3.2,5.3,6.0,5.6,3.8,2.3,3.8,3.2,3.4,1.3,2.4,4.2,0.5,5.6,2.7,4.2,5.1,3.8,6.1,6.5,7.3,4.7,3.7,5.4,3.1,4.7,0,-1,→,2025-2028,4.76,中国公交车司机：薪资水平偏低，AI替代风险较高,"China Bus Driver: relatively low pay, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,71000
ART-1706-CN-general,文化、艺术与传媒,ART,传统表演艺术,粤剧演员,Cantonese Opera Performer,2655,27-2011.00,东亚,中国,CN,country,general,专科/师承,12-20,regional,6.8,4.6,3.6,6.5,3.7,2.8,3.9,4.2,3.7,3.4,4.0,6.9,5.8,3.9,3.6,4.5,3.4,2.7,9.3,5.7,1.6,5.3,2.9,8.2,3.2,5.0,4.7,7.2,6.0,2.8,3.7,4.0,3.4,4.7,-1,-2,↓,2035+,4.76,中国粤剧演员：薪资水平偏低，供过于求，AI替代抗性强,"China Cantonese Opera Performer: relatively low pay, oversupply of talent, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,86000
GOV-0701-CN-general,公共管理与公务员,GOV,警察执法,警察,Police Officer,5412,33-3051.00,东亚,中国,CN,country,general,大专/本科,20-28,global,4.5,4.6,4.0,7.8,6.4,7.4,4.8,4.3,4.9,5.6,9.1,4.5,3.5,3.3,2.7,4.8,3.8,3.7,7.2,7.7,0.1,3.7,3.3,6.6,0.8,4.1,4.8,8.2,7.2,8.4,0.9,1.2,2.3,9.2,0,1,→,2032-2038,4.76,中国警察：就业极其稳定，准入门槛高，职业安全风险高,"China Police Officer: extremely stable employment, high entry barrier, high safety risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,127000
AGR-0110-CN-general,农业、资源与环境,AGR,种植,灌溉专员,Irrigation Specialist,6111,45-2091.00,东亚,中国,CN,country,general,大专/培训,20-30,global,3.8,3.1,3.8,7.3,6.3,6.8,5.1,5.0,3.4,4.6,5.3,5.9,4.5,2.8,4.1,3.9,3.3,1.9,3.7,3.7,0.2,7.1,3.9,5.7,6.3,4.8,6.9,4.1,6.3,1.1,7.9,3.0,2.4,3.0,0,0,→,2026-2030,4.75,中国灌溉专员：薪资水平偏低，AI替代风险较高，受经济周期影响大,"China Irrigation Specialist: relatively low pay, high AI displacement risk, highly cyclical",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,59000
AGR-0112-CN-general,农业、资源与环境,AGR,种植,咖啡种植者,Coffee Farmer,6112,45-2092.02,东亚,中国,CN,country,general,无要求/中学,16-35,regional,3.2,2.2,3.8,7.8,5.8,5.8,4.3,5.2,3.6,4.8,5.1,5.4,3.9,2.5,4.2,3.7,3.4,2.1,3.3,4.0,0.1,7.2,4.3,6.3,7.1,4.4,7.1,4.0,7.7,1.3,7.7,3.0,3.3,3.1,0,0,→,2026-2030,4.75,中国咖啡种植者：薪资水平偏低，AI替代风险较高，受经济周期影响大,"China Coffee Farmer: relatively low pay, high AI displacement risk, highly cyclical",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,64000
AGR-0306-CN-general,农业、资源与环境,AGR,渔业,珍珠养殖者,Pearl Farmer / Oyster Culturist,6221,45-3031.00,东亚,中国,CN,country,general,无要求,16-30,regional,3.4,2.4,3.5,6.3,5.5,4.7,5.3,5.6,3.9,5.0,4.6,4.4,3.9,2.3,3.9,3.6,3.1,1.3,7.0,3.7,0.2,6.6,2.4,6.6,6.1,3.3,5.1,4.7,6.6,3.1,7.2,3.6,2.7,3.7,0,0,→,2032-2038,4.74,中国珍珠养殖者：薪资水平偏低,China Pearl Farmer / Oyster Culturist: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,67000
AGR-0102-CN-general,农业、资源与环境,AGR,种植,果蔬种植者,Fruit & Vegetable Grower,6112,45-2092.02,东亚,中国,CN,country,general,无要求/中学,16-35,global,3.0,2.3,3.9,7.2,5.9,8.8,4.1,5.2,3.5,4.7,5.0,5.5,4.0,2.7,4.2,3.7,3.0,2.1,3.6,3.9,0.4,6.9,3.9,6.1,7.0,4.4,6.8,3.8,7.9,0.9,7.2,2.7,2.3,3.1,0,0,→,2026-2030,4.74,中国果蔬种植者：薪资水平偏低，AI替代风险较高,"China Fruit & Vegetable Grower: relatively low pay, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,59000
AGR-0803-CN-general,农业、资源与环境,AGR,林业,森林消防员,Wildland Firefighter,5411,33-2011.00,东亚,中国,CN,country,general,培训+体能,20-35,global,3.4,2.8,3.4,6.8,4.4,5.2,4.9,6.0,4.9,4.6,5.4,1.9,3.0,1.9,3.1,3.8,2.9,1.5,8.6,6.0,0.5,6.6,1.7,8.3,3.8,3.2,5.6,4.3,8.9,2.4,7.1,2.1,2.4,4.7,1,1,→,2035+,4.74,中国森林消防员：AI替代抗性强，安全风险高，体力要求高,"China Wildland Firefighter: strong AI resistance, high safety risk, high physical demand",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,98000
TRA-0405-CN-general,交通运输与物流,TRA,公路,特种车辆驾驶员,Specialized Vehicle Driver,8332,53-3032.00,东亚,中国,CN,country,general,驾照/高中,20-35,global,2.7,2.3,3.8,6.7,7.2,9.2,5.3,6.6,4.8,5.3,5.0,4.1,3.8,2.0,3.9,3.1,3.6,1.4,3.4,3.9,0.5,5.5,2.6,3.9,5.3,3.2,6.6,3.9,7.5,5.4,6.1,5.1,3.3,2.8,0,-1,→,2026-2030,4.74,中国特种车辆驾驶员：AI替代风险较高，安全风险较高，体力要求高,"China Specialized Vehicle Driver: high AI displacement risk, high safety risk, high physical demand",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,125000
SVC-0802-CN-general,服务业与消费,SVC,特殊合法职业,博彩从业者/荷官,Casino Dealer / Gaming Worker,4212,39-3011.00,东亚,中国,CN,country,general,无要求/证书,18-35,regional,3.5,1.9,4.1,5.7,5.7,6.3,4.6,3.9,4.7,4.7,5.0,4.8,4.8,2.8,5.1,4.2,4.0,2.6,6.7,3.8,1.4,4.8,2.2,4.3,4.8,4.6,4.4,7.4,5.2,5.5,4.3,4.3,2.5,5.2,1,2,↑,2032-2038,4.73,中国博彩从业者/荷官：发展平稳,China Casino Dealer / Gaming Worker: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,102000
AGR-0303-CN-general,农业、资源与环境,AGR,渔业,水产养殖技术员,Aquaculture Technician,6221,45-3031.00,东亚,中国,CN,country,general,大专/培训,20-30,global,4.8,3.8,5.8,6.4,5.3,8.0,6.2,5.8,5.0,4.9,4.5,4.8,4.0,2.1,3.8,3.3,2.8,1.5,5.0,4.1,0.6,6.5,2.3,5.7,5.7,3.0,5.2,5.1,6.7,3.2,7.5,3.2,2.8,3.7,0,2,↑,2028-2033,4.73,中国水产养殖技术员：受经济周期影响大,China Aquaculture Technician: highly cyclical,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,108000
AGR-0509-CN-general,农业、资源与环境,AGR,石油天然气,海上石油平台工人,Offshore Oil Platform Worker,8113,47-5013.00,东亚,中国,CN,country,general,培训/技校,20-32,global,3.5,2.8,3.6,6.4,6.1,6.1,6.5,7.5,7.1,6.9,5.4,1.8,2.1,0.9,2.2,4.5,4.2,2.2,6.1,6.0,1.1,4.3,0.6,5.0,4.3,2.7,4.8,5.2,8.8,4.8,8.5,1.2,6.5,7.0,-1,0,→,2032-2038,4.72,中国海上石油平台工人：安全风险高，体力要求高，受经济周期影响大,"China Offshore Oil Platform Worker: high safety risk, high physical demand, highly cyclical",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,235000
AGR-0210-CN-general,农业、资源与环境,AGR,畜牧,蚕丝养殖者,Sericulturist / Silkworm Farmer,6123,45-2093.00,东亚,中国,CN,country,general,无要求/中学,16-35,regional,3.9,2.4,1.6,7.7,5.5,3.6,5.0,6.0,3.9,4.7,5.2,5.0,4.0,2.4,3.7,3.5,3.4,1.6,6.6,3.4,0.6,7.1,3.5,5.4,6.1,3.7,6.5,3.9,4.9,1.9,6.8,3.0,1.6,3.2,-2,-1,→,2032-2038,4.72,中国蚕丝养殖者：薪资水平偏低,China Sericulturist / Silkworm Farmer: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,71000
AGR-0103-CN-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,东亚,中国,CN,country,general,无要求/中学,16-35,regional,2.8,1.9,3.8,7.3,6.0,5.5,4.0,5.1,3.5,4.5,4.9,5.4,4.5,2.7,4.2,3.4,3.2,2.0,3.2,4.0,0.7,6.7,4.2,6.7,6.8,4.7,6.7,3.9,8.1,1.3,6.6,2.8,2.9,3.0,0,0,→,2026-2030,4.72,中国茶叶种植与加工师：薪资水平偏低，供过于求，AI替代风险较高,"China Tea Farmer / Tea Processing Specialist: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,59000
AGR-0104-CN-general,农业、资源与环境,AGR,种植,花卉种植师,Floriculturist / Flower Grower,6113,45-2092.01,东亚,中国,CN,country,general,无要求/中学,16-35,global,3.4,1.9,4.1,7.7,5.8,5.8,4.0,5.2,3.3,4.9,4.9,5.3,3.9,2.8,4.2,3.9,3.2,2.1,3.2,3.5,0.6,7.2,4.4,6.3,6.6,5.9,6.7,4.0,6.5,1.0,7.3,2.7,1.9,3.2,0,0,→,2026-2030,4.72,中国花卉种植师：薪资水平偏低，供过于求，AI替代风险较高,"China Floriculturist / Flower Grower: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,54000
SVC-1003-CN-general,服务业与消费,SVC,安保,安检员,Security Screener,5414,33-9093.00,东亚,中国,CN,country,general,高中/证书,20-35,global,3.4,2.4,4.6,6.2,5.8,6.1,5.4,5.0,2.7,4.0,5.6,6.4,5.6,3.0,4.1,3.9,4.8,1.5,4.8,4.0,0.7,3.5,2.5,4.7,4.2,3.5,5.0,6.1,7.3,2.9,4.3,4.5,3.2,4.6,1,0,→,2028-2033,4.72,中国安检员：薪资水平偏低,China Security Screener: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,49000
SVC-0803-CN-general,服务业与消费,SVC,特殊合法职业,大麻产业工人(合法地区),Cannabis Industry Worker (Legal Jurisdictions),6113,,东亚,中国,CN,country,general,无要求/证书,18-35,regional,2.5,1.9,7.2,5.4,5.6,4.9,4.7,4.1,5.0,4.8,3.9,4.8,4.6,2.6,4.7,4.1,4.0,2.5,6.8,2.8,1.1,4.6,2.2,3.9,4.8,4.7,4.3,6.3,5.9,6.0,4.5,4.2,2.5,5.3,1,5,↑↑,2032-2038,4.71,中国大麻产业工人(合法地区)：近年增长迅猛,China Cannabis Industry Worker (Legal Jurisdictions): rapid recent growth,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,112000
TRA-0407-CN-general,交通运输与物流,TRA,公路,摩托车信使,Motorcycle Courier,8322,53-3054.00,东亚,中国,CN,country,general,驾照/高中,20-35,global,2.3,1.9,3.3,6.3,7.2,9.1,5.1,6.3,2.9,5.3,5.2,3.7,3.7,2.3,3.9,3.2,3.5,1.6,2.9,3.7,0.2,5.5,2.4,4.1,6.3,3.2,6.2,4.1,8.3,2.8,5.2,7.5,3.2,3.1,0,1,→,2025-2028,4.68,中国摩托车信使：薪资水平偏低，AI替代风险较高，安全风险较高,"China Motorcycle Courier: relatively low pay, high AI displacement risk, high safety risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,62000
GOV-0302-CN-general,公共管理与公务员,GOV,司法行政,法警,Court Marshal / Bailiff,5412,33-3011.00,东亚,中国,CN,country,general,大专/本科,22-30,global,4.2,5.0,2.7,7.9,4.7,4.5,3.9,3.6,3.9,4.9,9.7,6.7,5.1,5.0,4.8,3.7,3.4,2.1,6.6,5.9,0.7,3.0,4.7,5.0,0.8,4.4,5.6,6.3,4.9,7.5,1.0,1.0,1.7,8.3,0,1,→,2032-2038,4.67,中国法警：就业极其稳定，薪资水平偏低，无法远程办公,"China Court Marshal / Bailiff: extremely stable employment, relatively low pay, no remote work possible",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,85000
AGR-0802-CN-general,农业、资源与环境,AGR,林业,木材加工师,Timber Processing Specialist / Sawyer,7521,45-4023.00,东亚,中国,CN,country,general,技校/培训,18-35,global,3.4,2.8,3.6,7.2,4.7,4.8,5.0,5.9,3.6,4.4,5.3,3.5,3.3,4.0,4.0,3.4,3.3,1.4,6.4,4.0,0.4,6.3,3.4,6.4,4.2,3.4,5.5,4.1,8.7,2.6,5.6,2.5,2.6,4.7,1,1,→,2032-2038,4.67,中国木材加工师：薪资水平偏低，安全风险高，体力要求高,"China Timber Processing Specialist / Sawyer: relatively low pay, high safety risk, high physical demand",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,63000
AGR-0505-CN-general,农业、资源与环境,AGR,石油天然气,油田技术员,Oilfield Technician,3117,47-5013.00,东亚,中国,CN,country,general,技校/培训,20-30,global,4.0,3.1,3.8,6.7,5.8,6.1,5.6,7.4,5.9,6.8,5.5,2.4,3.3,2.0,2.8,4.6,4.3,1.8,5.1,4.9,1.0,4.6,1.1,5.0,4.1,3.0,5.1,5.5,8.0,5.1,8.4,1.4,6.3,7.0,-1,0,→,2028-2033,4.67,中国油田技术员：安全风险高，体力要求高，受经济周期影响大,"China Oilfield Technician: high safety risk, high physical demand, highly cyclical",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,146000
AGR-0204-CN-general,农业、资源与环境,AGR,畜牧,家禽养殖者,Poultry Farmer,6122,45-2093.00,东亚,中国,CN,country,general,无要求/中学,16-35,global,3.8,2.8,3.8,7.2,5.6,7.3,4.7,5.9,3.7,4.4,5.3,4.9,4.0,2.2,3.6,3.4,3.2,1.4,3.9,3.6,0.5,6.7,3.4,5.9,5.8,4.2,6.1,4.3,6.9,1.4,6.5,2.7,2.2,3.4,0,1,→,2026-2030,4.67,中国家禽养殖者：薪资水平偏低，AI替代风险较高,"China Poultry Farmer: relatively low pay, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,64000
TRA-0606-CN-general,交通运输与物流,TRA,快递最后一公里,包裹柜运维员,Parcel Locker Technician,9321,49-9071.00,东亚,中国,CN,country,general,技校/培训,20-30,global,3.2,3.2,6.3,4.7,8.2,9.8,4.4,4.8,3.8,4.7,4.0,7.7,3.7,1.5,3.3,2.7,3.1,1.8,4.8,3.2,0.0,5.5,2.8,3.9,4.7,3.2,6.7,4.2,5.1,1.4,5.4,4.0,1.9,4.0,4,4,↑↑,2028-2033,4.66,中国包裹柜运维员：薪资水平偏低，就业波动大，近年增长迅猛,"China Parcel Locker Technician: relatively low pay, volatile employment, rapid recent growth",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,90000
AGR-0304-CN-general,农业、资源与环境,AGR,渔业,水产品加工技师,Seafood Processing Technician,8160,51-3022.00,东亚,中国,CN,country,general,培训,18-35,global,2.8,2.1,3.6,6.6,5.8,8.7,5.3,5.8,3.7,4.6,4.4,4.3,3.5,2.4,4.0,3.4,2.8,1.5,4.4,3.8,0.4,6.4,1.9,5.5,5.9,4.4,5.5,4.8,7.5,3.3,7.6,3.5,3.3,3.3,0,0,→,2026-2030,4.65,中国水产品加工技师：薪资水平偏低，受经济周期影响大,"China Seafood Processing Technician: relatively low pay, highly cyclical",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,65000
AGR-0301-CN-general,农业、资源与环境,AGR,渔业,远洋渔民,Deep-sea Fisherman,6222,45-3011.00,东亚,中国,CN,country,general,无要求,18-30,global,2.9,1.9,3.8,6.2,5.5,8.4,4.8,6.0,4.9,5.1,4.7,1.9,2.8,0.9,3.0,3.4,3.1,1.4,7.0,3.9,0.6,6.5,0.5,5.8,5.6,1.9,4.3,5.9,9.4,2.8,7.7,3.1,4.3,3.3,0,0,→,2032-2038,4.65,中国远洋渔民：安全风险高，体力要求高，受经济周期影响大,"China Deep-sea Fisherman: high safety risk, high physical demand, highly cyclical",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,102000
